Date,Custom dimension 8,Custom dimension 6,Custom dimension 13,Custom dimension 3,Custom dimension 10,Custom dimension 9,Custom dimension 1,Total events
2018-11-23,1296320762,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Highlight Clip,Post Game,Knicks Don’t Lie: Not So Great Seatmate,3
2018-11-23,1296320762,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Highlights Analysis,Post Game,Knicks Don’t Lie: Not So Great Seatmate,1
2018-11-23,1296320762,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Highlights Analysis,Post Game,Mudiay Steals the Show vs. Pelicans: Highlights & Analysis,1
2018-11-23,1310009108,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Player Interview,Post Game,Highlights: Zacha's Two Goals vs. Habs,1
2018-11-23,1310009108,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Player Interview,Post Game,Mudiay Reacts After Huge Night vs. New Orleans,1
2018-11-23,1389555907,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Coach Interview,Post Game,Fizdale: Mudiay Had a Break-Out Performance,1
2018-11-23,1389724232,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Coach Interview,Post Game,Fizdale: Mudiay Had a Break-Out Performance,1
2018-11-23,1435445548,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Player Interview,Post Game,Mudiay Reacts After Huge Night vs. New Orleans,3
2018-11-23,1443611875,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Coach Interview,Post Game,Fizdale: Mudiay Had a Break-Out Performance,3
2018-11-23,1443611875,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Highlights Analysis,Post Game,Mudiay Steals the Show vs. Pelicans: Highlights & Analysis,4
2018-11-23,1443611875,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Highlights Analysis,Post Game,njd_puckdrop_112318,1
2018-11-23,1443611875,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Player Interview,Post Game,Highlight: Skinner Puts Habs Away in OT,1
2018-11-23,1443611875,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Player Interview,Post Game,Knox: We Fought For Each Other Down the Stretch,1
2018-11-23,1443611875,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Player Interview,Post Game,Mudiay Reacts After Huge Night vs. New Orleans,1
2018-11-23,1443611875,New York Knicks,2018112323,Knicks vs Pelicans 2018-11-23,Highlights Analysis,Post Game,Fizdale: Defensive Mistakes Cost Us,1
2018-11-23,1443611875,New York Knicks,2018112323,Knicks vs Pelicans 2018-11-23,Highlights Analysis,Post Game,Swindow: Getting Mitchell Robinson Involved,3
2018-11-23,1458789327,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Highlights Analysis,Post Game,Highlights: Zacha's Two Goals vs. Habs,1
2018-11-23,1458789327,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Highlights Analysis,Post Game,Mudiay Steals the Show vs. Pelicans: Highlights & Analysis,1
2018-11-23,1458789327,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Player Interview,Post Game,Burke Clutch In Knicks Win,1
2018-11-23,1458789327,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Player Interview,Post Game,Mudiay Reacts After Huge Night vs. New Orleans,1
2018-11-23,1468817813,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Coach Interview,Post Game,Fizdale: Mudiay Had a Break-Out Performance,1
2018-11-23,1468817813,New York Knicks,2018112323,Knicks vs Pelicans 2018-11-23,Highlights Analysis,Post Game,Swindow: Getting Mitchell Robinson Involved,1
2018-11-23,1484196547,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Coach Interview,Post Game,Fizdale: Mudiay Had a Break-Out Performance,1
2018-11-23,1484196547,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Highlight Clip,Post Game,Fizdale: Defensive Mistakes Cost Us,1
2018-11-23,1484196547,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Highlight Clip,Post Game,Highlight: Mudiay Closes Out Pelicans,1
2018-11-23,1484196547,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Highlights Analysis,Post Game,Fizdale: Defensive Mistakes Cost Us,1
2018-11-23,1484196547,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Highlights Analysis,Post Game,Mudiay Steals the Show vs. Pelicans: Highlights & Analysis,1
2018-11-23,1484196547,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Player Interview,Post Game,Fizdale: Defensive Mistakes Cost Us,1
2018-11-24,8239785.153,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Coach Interview,Post Game,Fizdale: Mudiay Had a Break-Out Performance,1
2018-11-24,8239785.153,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Coach Interview,Post Game,Mudiay Steals the Show vs. Pelicans: Highlights & Analysis,1
2018-11-24,22946348.15,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Highlights Analysis,Post Game,Fizdale: Defensive Mistakes Cost Us,1
2018-11-24,22946348.15,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Highlights Analysis,Post Game,Mudiay Steals the Show vs. Pelicans: Highlights & Analysis,1
2018-11-24,27815458.15,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Coach Interview,Post Game,Fizdale: Mudiay Had a Break-Out Performance,1
2018-11-24,27815458.15,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Coach Interview,Post Game,Islanders Top Devils in Wild OT Contest: Highlights & Analysis,1
2018-11-24,27815458.15,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Coach Interview,Post Game,Swindow: Getting Robinson Involved,1
2018-11-24,30699724.15,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Coach Interview,Post Game,Fizdale: Mudiay Had a Break-Out Performance,1
2018-11-24,30699724.15,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Coach Interview,Post Game,Knicks First-Half Highlights Against Celtics,1
2018-11-24,30699724.15,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Highlights Analysis,Post Game,Mudiay Steals the Show vs. Pelicans: Highlights & Analysis,1
2018-11-24,30699724.15,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Player Interview,Post Game,Mudiay Reacts After Huge Night vs. New Orleans,1
2018-11-24,31257660.15,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Coach Interview,Post Game,Fizdale: Mudiay Had a Break-Out Performance,1
2018-11-24,45085243.15,New York Knicks,2018112323,Knicks vs Pelicans 2018-11-23,Highlights Analysis,Post Game,Fizdale: Trey Burke Carried Us Home,1
2018-11-24,45085243.15,New York Knicks,2018112323,Knicks vs Pelicans 2018-11-23,Highlights Analysis,Post Game,Hardaway Jr. React's To Burke's Big Night,1
2018-11-24,45085243.15,New York Knicks,2018112323,Knicks vs Pelicans 2018-11-23,Highlights Analysis,Post Game,Highlight: Burke Finds Robinson for the Alley-Oop,1
2018-11-24,45085243.15,New York Knicks,2018112323,Knicks vs Pelicans 2018-11-23,Highlights Analysis,Post Game,Highlight: Mudiay Closes Out Pelicans,1
2018-11-24,45085243.15,New York Knicks,2018112323,Knicks vs Pelicans 2018-11-23,Highlights Analysis,Post Game,Highlight: Rebecca Haarlow Calls Noah Vonleh's 3!,1
2018-11-24,45085243.15,New York Knicks,2018112323,Knicks vs Pelicans 2018-11-23,Highlights Analysis,Post Game,Highlight: Robinson With Another Alley-Oop,1
2018-11-24,45085243.15,New York Knicks,2018112323,Knicks vs Pelicans 2018-11-23,Highlights Analysis,Post Game,Highlight: Trier Attacks the Basket With Reckless Abandon,1
2018-11-24,45085243.15,New York Knicks,2018112323,Knicks vs Pelicans 2018-11-23,Highlights Analysis,Post Game,Is Trey Burke Playing for His Future?,1
2018-11-24,45085243.15,New York Knicks,2018112323,Knicks vs Pelicans 2018-11-23,Highlights Analysis,Post Game,Kanter on Why He Works So Well With Vonleh,1
2018-11-24,45085243.15,New York Knicks,2018112323,Knicks vs Pelicans 2018-11-23,Highlights Analysis,Post Game,Knicks Don’t Lie: Not So Great Seatmate,1
2018-11-24,45085243.15,New York Knicks,2018112323,Knicks vs Pelicans 2018-11-23,Highlights Analysis,Post Game,Knicks First-Half Highlights Against Celtics,1
2018-11-24,45085243.15,New York Knicks,2018112323,Knicks vs Pelicans 2018-11-23,Highlights Analysis,Post Game,Mudiay Reacts After Huge Night vs. New Orleans,1
2018-11-24,45085243.15,New York Knicks,2018112323,Knicks vs Pelicans 2018-11-23,Highlights Analysis,Post Game,Mudiay Steals the Show vs. Pelicans: Highlights & Analysis,1
2018-11-24,45085243.15,New York Knicks,2018112323,Knicks vs Pelicans 2018-11-23,Highlights Analysis,Post Game,Swindow: Getting Robinson Involved,1
2018-11-24,45085243.15,New York Knicks,2018112323,Knicks vs Pelicans 2018-11-23,Highlights Analysis,Post Game,Trier Explains How He Slowed Down Holiday,1
2018-11-24,45085243.15,New York Knicks,2018112323,Knicks vs Pelicans 2018-11-23,Highlights Analysis,Post Game,Vonleh Making Most of His Opportunity,1
2018-11-24,45085243.15,New York Knicks,2018112323,Knicks vs Pelicans 2018-11-23,Highlights Analysis,Post Game,Wally Wall: Burke's Big Night,1
2018-11-24,54566475.15,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Coach Interview,Post Game,Fizdale: Mudiay Had a Break-Out Performance,3
2018-11-24,64828296.15,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Highlight Clip,Post Game,Highlight: Burke Finds Robinson for the Alley-Oop,1
2018-11-24,64828296.15,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Highlights Analysis,Post Game,Mudiay Steals the Show vs. Pelicans: Highlights & Analysis,1
2018-11-24,64828296.15,New York Knicks,2018112400,Knicks vs Pelicans 2018-11-23,Highlights Analysis,Post Game,Vonleh Making Most of His Opportunity,1
2018-11-24,70905552.15,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Coach Interview,Post Game,Fizdale: Mudiay Had a Break-Out Performance,1
2018-11-24,70905552.15,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Coach Interview,Post Game,Lauren Boyle Discusses Her Family's Battle Against Cancer,1
2018-11-24,90418489.15,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Coach Interview,Post Game,Fizdale: Mudiay Had a Break-Out Performance,1
2018-11-24,90418489.15,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Player Interview,Post Game,Fizdale: Defensive Mistakes Cost Us,1
2018-11-24,90418489.15,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Player Interview,Post Game,Mudiay Reacts After Huge Night vs. New Orleans,1
2018-11-24,106867577.2,New York Knicks,2018111821,Knicks at Magic 2018-11-18,Highlight Package,Post Game,Is Trey Burke Playing for His Future?,1
2018-11-24,106867577.2,New York Knicks,2018111821,Knicks at Magic 2018-11-18,Highlight Package,Post Game,MSG 150: LeBron Drops 51 On His Old Team,1
2018-11-24,116696618.2,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Coach Interview,Post Game,Fizdale: Mudiay Had a Break-Out Performance,1
2018-11-24,116696618.2,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Coach Interview,Post Game,MSG 150: Get A Load Of These Jerseys!,1
2018-11-24,116696618.2,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Highlights Analysis,Post Game,Knicks Don’t Lie: Not So Great Seatmate,1
2018-11-24,116696618.2,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Highlights Analysis,Post Game,Mudiay Steals the Show vs. Pelicans: Highlights & Analysis,1
2018-11-24,116696618.2,New York Knicks,2018112323,Knicks vs Pelicans 2018-11-23,Highlights Analysis,Post Game,Swindow: Getting Robinson Involved,1
2018-11-24,124690933.2,New York Knicks,2018112323,Knicks vs Pelicans 2018-11-23,Highlights Analysis,Post Game,Knicks Don’t Lie: Not So Great Seatmate,1
2018-11-24,124690933.2,New York Knicks,2018112323,Knicks vs Pelicans 2018-11-23,Highlights Analysis,Post Game,Swindow: Getting Robinson Involved,1
2018-11-24,136319183.2,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Coach Interview,Post Game,Fizdale: Mudiay Had a Break-Out Performance,1
2018-11-24,140615429.2,New York Knicks,2018112323,Knicks vs Pelicans 2018-11-23,Highlights Analysis,Post Game,Fizdale: Defensive Mistakes Cost Us,1
2018-11-24,140615429.2,New York Knicks,2018112323,Knicks vs Pelicans 2018-11-23,Highlights Analysis,Post Game,Swindow: Getting Robinson Involved,1
2018-11-24,146894666.2,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Coach Interview,Post Game,Fizdale: Mudiay Had a Break-Out Performance,1
2018-11-24,160403701.2,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Coach Interview,Post Game,Fizdale: Mudiay Had a Break-Out Performance,3
2018-11-24,160403701.2,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Coach Interview,Post Game,Highlight: Burke With the Midas Touch!,1
2018-11-24,160403701.2,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Coach Interview,Post Game,Highlights: Zacha's Two Goals vs. Habs,1
2018-11-24,160403701.2,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Highlight Clip,Post Game,Fizdale: Defensive Mistakes Cost Us,3
2018-11-24,160403701.2,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Highlight Clip,Post Game,Highlight: Mudiay Closes Out Pelicans,1
2018-11-24,160403701.2,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Highlight Clip,Post Game,Highlight: Robinson With Another Alley-Oop,1
2018-11-24,160403701.2,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Highlight Clip,Post Game,Highlight: Trier Attacks the Basket With Reckless Abandon,1
2018-11-24,160403701.2,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Highlights Analysis,Post Game,Fizdale: Defensive Mistakes Cost Us,1
2018-11-24,160403701.2,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Highlights Analysis,Post Game,Mudiay Steals the Show vs. Pelicans: Highlights & Analysis,1
2018-11-24,160403701.2,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Player Interview,Post Game,Fizdale: Defensive Mistakes Cost Us,1
2018-11-24,160403701.2,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Player Interview,Post Game,Mudiay Reacts After Huge Night vs. New Orleans,1
2018-11-24,163713616.2,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Coach Interview,Post Game,Barzal Reacts to Lopsided Loss to Rangers,1
2018-11-24,163713616.2,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Coach Interview,Post Game,Fizdale: Mudiay Had a Break-Out Performance,1
2018-11-24,163713616.2,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Player Interview,Post Game,Fizdale: Defensive Mistakes Cost Us,1
2018-11-24,163713616.2,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Player Interview,Post Game,Mudiay Reacts After Huge Night vs. New Orleans,1
2018-11-24,164984160.2,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Coach Interview,Post Game,Fight: Heavyweight Bout Between McLeod & Johnston,1
2018-11-24,164984160.2,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Coach Interview,Post Game,Fizdale: Mudiay Had a Break-Out Performance,1
2018-11-24,164984160.2,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Coach Interview,Post Game,Highlight: Burke With the Midas Touch!,1
2018-11-24,174267396.2,New York Knicks,2018112323,Knicks vs Pelicans 2018-11-23,Highlights Analysis,Post Game,Swindow: Getting Robinson Involved,1
2018-11-24,178734901.2,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Coach Interview,Post Game,Fizdale: Mudiay Had a Break-Out Performance,1
2018-11-24,178734901.2,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Coach Interview,Post Game,Rangers End Isles Hoodoo: Highlights & Analysis,1
2018-11-24,200759219.2,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Highlight Clip,Post Game,Highlight: Trier Attacks the Basket With Reckless Abandon,1
2018-11-24,200759219.2,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Highlight Clip,Post Game,Knicks Don’t Lie: Not So Great Seatmate,1
2018-11-24,200759219.2,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Highlights Analysis,Post Game,Knicks Don’t Lie: Not So Great Seatmate,1
2018-11-24,200759219.2,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Highlights Analysis,Post Game,Mudiay Steals the Show vs. Pelicans: Highlights & Analysis,1
2018-11-24,200759219.2,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Player Interview,Post Game,Knicks Don’t Lie: Not So Great Seatmate,1
2018-11-24,200759219.2,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Player Interview,Post Game,Mudiay Reacts After Huge Night vs. New Orleans,1
2018-11-24,201730604.2,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Coach Interview,Post Game,Fizdale: Mudiay Had a Break-Out Performance,1
2018-11-24,201730604.2,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Coach Interview,Post Game,Swindow: Getting Robinson Involved,1
2018-11-24,201730604.2,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Highlight Clip,Post Game,Highlight: Mudiay Closes Out Pelicans,1
2018-11-24,201730604.2,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Highlight Clip,Post Game,Knicks Don’t Lie: Not So Great Seatmate,1
2018-11-24,201730604.2,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Highlights Analysis,Post Game,Knicks Don’t Lie: Not So Great Seatmate,1
2018-11-24,201730604.2,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Highlights Analysis,Post Game,Mudiay Steals the Show vs. Pelicans: Highlights & Analysis,1
2018-11-24,201730604.2,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Player Interview,Post Game,Knicks Don’t Lie: Not So Great Seatmate,1
2018-11-24,201730604.2,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Player Interview,Post Game,Mudiay Reacts After Huge Night vs. New Orleans,1
2018-11-24,203761352.2,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Coach Interview,Post Game,Fizdale: Mudiay Had a Break-Out Performance,1
2018-11-24,203761352.2,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Coach Interview,Post Game,How Does A Couple Handle Rangers-Islanders Rivalry?,1
2018-11-24,203761352.2,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Highlights Analysis,Post Game,Fizdale: Defensive Mistakes Cost Us,1
2018-11-24,203761352.2,New York Knicks,2018112322,Knicks vs Pelicans 2018-11-23,Highlights Analysis,Post Game,Mudiay Steals the Show vs. Pelicans: Highlights & Analysis,1
